1500,2815.1851399465795,396.6707214264736,3134.065864876133,3125.0397236142126,scarcity
1501,2816.713475087647,468.11173438112945,3091.78139974576,3093.016851179406,scarcity
1502,2810.03644049916,474.20759308981343,3018.591115264366,3161.616841029771,scarcity
1503,2839.8694318718094,470.14516539774394,3002.1311745250578,3142.5928924048485,scarcity
1504,2833.5065180901033,458.4098106175788,2977.3967187841586,3187.332680848725,scarcity
1505,2827.612479316207,536.6283716589197,2864.718396081854,3234.305925792892,scarcity
1506,2828.9557618138583,534.4253890707428,2896.6361035119294,3270.371510357534,scarcity
1507,2808.478746942187,535.8579308381114,2911.920717794371,3302.665080048593,scarcity
1508,2805.0170950459988,539.5119129939046,2858.536749043984,3223.7537545324444,scarcity
1509,2795.6760109851352,532.0971757984756,2868.9044128773126,3225.116051964483,scarcity
1510,2791.166053845072,559.6508917581427,2892.911578604388,3181.0625810298257,scarcity
1511,2781.9010974880985,554.7509693323077,2897.3226497443734,3194.175580617803,scarcity
1512,2811.1975722629018,589.0873646193972,2921.557939753559,3177.7776394030047,scarcity
1513,2790.5792410923646,591.9031723831828,2920.3087504880314,3192.1831852698856,scarcity
1514,2776.13053519315,596.4210661411021,2888.093790597536,3228.220750730668,scarcity
1515,2803.034094334163,595.8922833450478,2860.4472494985225,3220.1273264612346,scarcity
1516,2780.063347248627,576.5955761985379,2879.1201730465136,3244.5585124000127,scarcity
1517,2800.3921769495137,512.0638247947171,2965.7183098790883,3201.246047664305,scarcity
1518,2799.6615497966404,515.3517435240269,3007.675773477984,3160.1605927030955,scarcity
1519,2813.8506720270007,487.18227506630205,2978.726771254897,3202.937867419552,scarcity
1520,2809.3357001138165,487.5175255370592,2986.6232663215374,3199.4676597798666,scarcity
1521,2802.1980852503048,515.7802643837557,3010.289856336944,3154.0281874424195,scarcity
1522,2782.553957530611,500.87779799521905,3005.49785428277,3189.2739174797657,scarcity
1523,2791.632048051571,562.3598461154598,3010.2816594830874,3112.934008678694,scarcity
1524,2804.538485042235,637.9942299045354,2968.212716687293,3067.4174950620295,scarcity
1525,2792.555507237502,638.8618550766821,3022.1603728217274,2964.0091329354636,scarcity
1526,2800.6677280159397,644.9961815165674,3011.795100811204,2954.073544677824,scarcity
1527,2822.071546733272,569.7322354129595,2983.295544203283,3042.73621423749,scarcity
1528,2837.198630904451,635.6753058950238,2944.8394680084925,3003.862427968043,scarcity
1529,2826.7963453933185,702.1480106510853,2955.9234469696935,2933.9211910053286,scarcity
1530,2813.4994015520956,706.1193938350401,2960.7022044708006,2942.9568820398663,scarcity
1531,2834.7446322911273,751.6956035184244,2905.1715871894457,2926.468761041313,scarcity
1532,2838.637151529553,812.4043461456264,2871.4278875378545,2892.5591462112125,scarcity
1533,2814.264456112007,823.8172641825544,2878.0722434914837,2902.229456919046,scarcity
1534,2810.5277149765197,828.4326949604375,2924.2120727538154,2940.203346554345,scarcity
1535,2823.292583090518,796.945793848142,2921.615997346094,3018.232501995184,scarcity
1536,2819.659759561691,752.0457787286211,2930.1621472216675,3071.4618292828063,scarcity
1537,2804.2727475316374,754.7123513434074,2966.7539654698217,3117.1785053606727,scarcity
1538,2806.5844249247166,756.5784150740955,2962.504374608397,3174.8136548482294,scarcity
1539,2820.003308847521,764.3898741662586,2960.515775306892,3159.69435865909,scarcity
1540,2856.263306941768,758.4023167398483,2950.8165787817065,3142.1423886559223,scarcity
1541,2845.2011460814088,758.3598770876598,2967.350353694439,3134.8225521667955,scarcity
1542,2853.9306830455444,755.7816759160203,2966.549701202534,3131.5067774891872,scarcity
1543,2847.9083908143893,755.4269756728036,2969.559049700258,3134.7265218911693,scarcity
1544,2844.804780637012,759.7943351862596,2965.1477992562995,3132.353884758919,scarcity
1545,2841.553206795996,756.2801631631613,2928.2575752465555,3093.106589279047,scarcity
1546,2838.3989170918057,752.7744792239199,2891.1154953991195,3127.5549277703776,scarcity
1547,2827.20131139877,777.7864944815208,2891.789434331933,3115.7980198821115,scarcity
1548,2810.1871703438105,786.0160264269103,2896.057246857407,3126.3099821528876,scarcity
1549,2809.433397946185,951.3475672718199,2848.828755857424,3008.960704705588,scarcity
1550,2796.658356752858,949.1464561790117,2857.7164768231605,3014.008082721715,scarcity
1551,2779.1937029787105,1000.7008494946103,2874.637375970758,2966.2799032879866,scarcity
1552,2776.264728603173,1006.7094109317575,2869.984015608833,2965.6408450374756,scarcity
1553,2792.613082190588,918.2344518577255,2943.8162608374855,2965.328546848807,scarcity
