1500,2857.7185277185654,832.5700620158418,2986.9945027261433,2834.971979830249,control
1501,2862.7493273521122,906.0917291740398,3016.9501638327183,2729.8537757080244,control
1502,2870.468579187038,986.3163822420116,2897.0408127411497,2761.908484712461,control
1503,2853.7041820751774,983.7985270648708,2967.5998704430854,2766.909692700358,control
1504,2849.0791401349293,1001.9627663155769,2960.4377084964376,2753.4175420629026,control
1505,2870.7412899448223,884.3642827225922,3091.604177251859,2781.985086539012,control
1506,2890.5974738901377,860.3562513864524,3065.9172195803903,2816.6560637138223,control
1507,2869.0885159107193,890.5213038103578,3034.418086120716,2833.375813327829,control
1508,2856.722393648929,933.9911692458602,3030.8599433237678,2797.527920097982,control
1509,2893.005141883567,861.7866491013926,3045.3886747261627,2826.6253158743875,control
1510,2911.680382161681,833.3255587199579,3063.506264167522,2828.547634232743,control
1511,2900.015432733753,835.3396048426555,3067.145848119285,2834.469690770441,control
1512,2896.512083727685,830.4103798569566,3073.9757723085786,2838.193104999884,control
1513,2912.439651807202,789.3711898775392,3102.6460287298087,2833.5614813284897,control
1514,2899.305583583374,800.4986150639477,3105.003117799714,2837.754145186633,control
1515,2886.80722571449,770.2570940331406,3086.2043474611055,2820.4618182134764,control
1516,2851.91524501703,770.5576192395447,3111.214911255061,2833.179938864887,control
1517,2872.9101937060823,778.5207054403172,3104.503751751304,2819.586406155855,control
1518,2864.209628484326,809.1428198845994,3114.9619053189554,2787.418731077554,control
1519,2858.924507086255,744.2832055172422,3138.034967688132,2832.13228034611,control
1520,2849.322927085849,818.3551209518138,3107.3441630643097,2797.270023188702,control
1521,2849.4083294509305,854.2169627744474,3116.439773925502,2745.4378063370077,control
1522,2854.9418273150523,965.3903779126015,2993.0072647525817,2748.140401210182,control
1523,2857.3347552507844,929.8823958662639,3032.1414431773514,2742.4416309783114,control
1524,2861.38371374155,915.2719523694797,2902.8240362431347,2816.2438296759237,control
1525,2867.013119542034,878.7548387563552,2856.3194598370856,2890.2444751274134,control
1526,2876.7394700273744,885.6054857888566,2811.6139309545642,2919.815738294846,control
1527,2856.6585494861583,710.5505251486494,2904.3978432302956,2944.925892666162,control
1528,2861.352319447576,712.1437434263564,2902.316297451636,2944.2646646124085,control
1529,2847.6587569793464,711.6141901065739,2915.302842056012,2947.8233571789483,control
1530,2851.0001378533916,706.9349559750931,2946.0610093507307,2916.745830721232,control
1531,2848.050697803025,745.3811626691449,2904.1271874575054,2924.47890705511,control
1532,2837.6093778821296,741.1820825271886,2915.5351473009964,2935.4687885254975,control
1533,2824.7843396126,737.7121681395431,2967.4094219223566,2895.8243590799048,control
1534,2830.3998840064437,740.0459964749126,2982.224532144842,2928.248132499861,control
1535,2819.4363060992673,749.5737906309037,2984.499246046007,2922.3269675171114,control
1536,2819.7003234617505,740.4112124646622,2946.99406897601,2961.835052311907,control
1537,2828.6675444636135,737.1342912039338,2951.2671081438643,2952.8138562418653,control
1538,2833.2703959306027,738.0257229791494,2987.9223292839397,2986.2680515020825,control
1539,2836.2476161975646,740.1861425442752,3019.400889229251,2947.9197737348363,control
1540,2847.071191322778,747.2409774025424,3010.721417626807,2941.85078879364,control
1541,2846.4156494976046,751.9178518269437,3045.5649549190985,2976.6669991826166,control
1542,2854.02958029115,749.5358767528777,3040.4073974440844,2973.976172625692,control
1543,2864.5989206901613,671.4193093501067,2999.3630117830066,3082.3769026438613,control
1544,2862.1901262841766,675.3279638343251,3004.726729896673,3072.9925696624036,control
1545,2860.218270035282,704.4549439666189,2930.4427577642173,3124.2445973433782,control
1546,2860.3120175586823,698.7035710843024,2936.3624930641395,3129.847797859093,control
1547,2868.438430102755,616.5255430285996,2971.926825497984,3171.653398844189,control
1548,2874.2013864014193,611.7390778987075,2971.23087319344,3170.9042633379645,control
1549,2880.83435721909,570.1436299633172,3005.234532668252,3236.191020620608,control
1550,2873.107717448261,631.2422063162005,2947.37283007239,3242.7330859952567,control
1551,2865.868275151506,685.7735469046817,2914.3613813941806,3223.212996700247,control
1552,2854.927999937434,687.1320811646692,2948.5796532768136,3267.700688812611,control
1553,2841.651511680813,775.4916596966357,2868.552926614199,3272.70741510776,control
1554,2850.9116870876987,772.5945349348931,2864.645791787283,3272.271979199685,control
1555,2846.3761752549076,635.211181310095,2909.775322357532,3296.374088318218,control
1556,2869.421600852707,633.3784253638493,2898.9675259877476,3288.0066809003592,control
1557,2893.6302074535815,580.0651323728384,2946.3081309316103,3269.4655292253506,control
1558,2901.4946031344216,583.360497817353,2941.708238650863,3265.9718759449697,control
1559,2894.8193937331057,589.5224693376979,2937.4507522674558,3267.929514315041,control
1560,2869.9561122387295,666.3186468267951,2911.1824717016516,3155.5288793777386,control
1561,2890.4562490559983,632.0365882299957,2941.784592879506,3144.4678976184537,control
1562,2890.6247344187445,638.7725945818027,2941.828800878664,3134.1407655296134,control
1563,2877.6379599435395,633.4829781120562,2954.111970515361,3141.758280157329,control
1564,2891.32474205473,635.9895727637823,2943.627804535592,3138.2646817591617,control
1565,2908.72300229468,636.60618685598,2928.332722686146,3138.7451751305152,control
1566,2889.3169358469077,639.1979651738836,2899.805361718637,3112.916258280861,control
1567,2888.845022262566,710.9309732957424,2867.798679555022,3071.5235145433016,control
1568,2882.9095023423965,712.2123413925226,2867.8438115769695,3073.900454907462,control
1569,2879.5464221806046,685.309813458578,2916.7878627239197,3058.0138995607344,control
1570,2882.169073458469,749.8786023791491,2927.743129170931,3063.311070932253,control
1571,2876.094683355806,748.2388827020277,2869.56535863039,3063.5272682028603,control
1572,2886.85853905935,664.6384952588955,2938.2776917912224,3074.584255782757,control
1573,2901.0485308304783,662.7262408999916,2933.4700113332883,3068.3572117084896,control
1574,2862.3241554630886,663.7797515583248,2954.7618377985673,3079.828634935404,control
1575,2844.4967884581356,729.8566251302209,2913.389756310628,3066.493357724909,control
1576,2838.6187243083864,729.0617410000297,2911.147449077314,3073.1834295061703,control
1577,2799.4703909141385,723.0556125417678,2929.825053594776,3096.788771070297,control
1578,2803.128634512271,725.7463164316268,2935.7091364082094,3089.8668395687023,control
1579,2798.7356418740933,722.9247846668192,2908.1185563828008,3124.3296461638297,control
1580,2824.5439038230024,668.7398024549663,2882.7145215418504,3113.7426751952703,control
1581,2812.7772159038864,684.9034195798455,2907.4100379192905,3084.0765469527237,control
1582,2819.0669903308954,763.2008855125324,2875.198406788102,3164.844944689516,control
1583,2817.3290887482763,730.2811987850395,2868.90791100109,3205.7930287866398,control
1584,2830.380640825083,690.0432207052316,2822.221758350191,3203.3716249254767,control
1585,2840.2013524441372,693.9959481302145,2818.502742065559,3201.2582742792365,control
1586,2843.0365807207277,732.827683993835,2783.852499139427,3195.563358904517,control
1587,2862.023029794291,860.8770328128797,2770.5810768957003,3063.950737380966,control
1588,2870.0772535841684,863.3355477467039,2760.0856885012827,3059.698063108316,control
1589,2871.9931961752723,865.866317397915,2754.581246511894,3056.3874759240034,control
1590,2875.5946064451023,862.325355556996,2785.871912881433,3081.654024657436,control
1591,2860.6796460765013,934.1265742279732,2773.766853344963,3030.296145497807,control
1592,2865.7576464565345,930.568022738066,2776.214061311852,3025.561677405491,control
1593,2856.349727739195,896.0113640418426,2779.139392341683,3067.001233697324,control
1594,2863.345947944113,896.8212819226671,2777.7677691751064,3061.685478993587,control
1595,2849.3193845595197,885.0154863929066,2787.462236771001,3072.613126021723,control
