1500,2803.526580036285,1160.9353831791575,2766.0122315098806,2806.7287944137524,scarcity
1501,2797.174185900539,1163.743635424412,2730.832106440926,2841.253048790159,scarcity
1502,2803.130135334349,1160.184598314512,2672.162044479427,2892.5162560874487,scarcity
1503,2794.256193128861,1162.9295051957038,2676.8788125584515,2892.1774578185436,scarcity
1504,2801.176988585881,1141.644400222849,2680.934049780387,2903.52512565369,scarcity
1505,2814.01284523563,1139.794219076164,2700.0601943873403,2798.852219020035,scarcity
1506,2806.8191715984635,1136.9587612507935,2702.936269487324,2799.0725383225627,scarcity
1507,2799.1576674323023,1140.581961426724,2654.3353471213804,2856.8095005013247,scarcity
1508,2788.6331072381654,1142.125971609051,2630.4427425140784,2824.397183645964,scarcity
1509,2792.400692867116,1059.5407811715186,2708.033880240719,2825.820302297119,scarcity
1510,2785.241928511856,1173.9854462856897,2669.2870154459943,2753.153964432947,scarcity
1511,2791.082761489197,1149.6242785815812,2678.631123910887,2768.698849215012,scarcity
1512,2778.408554121566,1178.6807148230987,2649.6818480470456,2703.688043843416,scarcity
1513,2777.20710119477,1199.1029591200509,2693.1818459425913,2713.088751511837,scarcity
1514,2766.0105089808976,1207.9698188933946,2693.1139785220516,2718.009227242984,scarcity
1515,2751.9592396573657,1168.465760190258,2704.1772667399423,2695.7156012974237,scarcity
1516,2758.3591917245512,1140.0317385356673,2698.35584169661,2728.7737076936655,scarcity
1517,2746.124915512067,1099.7162716034634,2733.2393315617733,2809.0323291950435,scarcity
1518,2743.607196274646,1097.1836036889665,2730.475239602858,2808.4012418968655,scarcity
1519,2725.5269718821914,1015.9500599788449,2842.178928857404,2792.264895248405,scarcity
1520,2722.929157239115,1018.2985411024862,2846.7064340900242,2799.053033810476,scarcity
1521,2724.108612985181,1059.948520502277,2849.4583958060675,2757.9016109019835,scarcity
1522,2747.3197163619825,1085.5343321921823,2848.6556898263216,2718.1133372104755,scarcity
1523,2741.684077853416,1089.0730815342285,2841.2238426985878,2717.1918348826966,scarcity
1524,2754.0649200470593,1077.4027326033201,2847.055103603324,2708.0970502234127,scarcity
1525,2754.4756196928133,1124.9849709779005,2844.701381199566,2668.0279727042525,scarcity
1526,2758.941869806046,1092.4698566067007,2863.794182150825,2673.214274866868,scarcity
1527,2773.075807552457,1128.1448046351863,2822.813694767904,2671.280447871724,scarcity
1528,2781.9002941425147,1176.2274773011227,2770.465889055142,2673.982325208,scarcity
1529,2783.5169107263914,1169.5184809807724,2815.1631369116085,2635.64232378227,scarcity
1530,2788.2003559838904,1194.0212000508131,2799.048056527292,2615.175708849508,scarcity
1531,2794.6109340355183,1165.8529002669293,2823.878748101469,2607.939281868847,scarcity
1532,2789.865691497419,1137.8521334200561,2859.369930169826,2598.7392131907723,scarcity
1533,2790.0954097909334,1136.683122988332,2870.8043515058907,2599.9671026609412,scarcity
1534,2787.9805628259346,1097.7696590911987,2923.28035998476,2650.585133778478,scarcity
1535,2794.2833981498156,1090.854865001865,2962.79039907755,2614.9481360824493,scarcity
